Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Jimmy John's # 1293,78753,11/30/2012,94,"1100 CENTER RIDGE DR Unit 300
AUSTIN, TX 78753
(30.417734, -97.670999)",10693157,Routine Inspection
Jimmy John's # 1293,78753,07/08/2014,96,"1100 CENTER RIDGE DR Unit 300
AUSTIN, TX 78753
(30.417734, -97.670999)",10693157,Routine Inspection
Jimmy John's # 1293,78753,01/30/2014,100,"1100 CENTER RIDGE DR Unit 300
AUSTIN, TX 78753
(30.417734, -97.670999)",10693157,Routine Inspection
Jimmy John's # 1293,78753,01/03/2015,100,"1100 CENTER RIDGE DR Unit 300
AUSTIN, TX 78753
(30.417734, -97.670999)",10693157,Routine Inspection
Jimmy John's # 1293,78753,07/29/2013,100,"1100 CENTER RIDGE DR Unit 300
AUSTIN, TX 78753
(30.417734, -97.670999)",10693157,Routine Inspection
Jimmy John's # 1293,78753,05/08/2015,97,"1100 CENTER RIDGE DR Unit 300
AUSTIN, TX 78753
(30.417734, -97.670999)",10693157,Routine Inspection
Jimmy John's #832,78746,04/29/2014,97,"6317 FM 2244 RD
AUSTIN, TX 78746
",10102079,Routine Inspection
Jimmy John's #832,78746,12/20/2012,100,"6317 FM 2244 RD
AUSTIN, TX 78746
",10102079,Routine Inspection
Jimmy John's #832,78746,10/30/2014,95,"6317 FM 2244 RD
AUSTIN, TX 78746
",10102079,Routine Inspection
Jimmy John's #832,78746,07/19/2013,100,"6317 FM 2244 RD
AUSTIN, TX 78746
",10102079,Routine Inspection
Jimmy John's #832,78746,04/16/2015,93,"6317 FM 2244 RD
AUSTIN, TX 78746
",10102079,Routine Inspection
Jimmy John's Gourmet Sandwiches,78759,04/14/2015,94,"10900 RESEARCH BLVD SB Unit B-220
AUSTIN, TX 78759
(30.401922, -97.746122)",11230944,Routine Inspection
Jimmy John's Gourmet Sandwiches,78758,04/24/2015,93,"10622 BURNET RD Unit 300
AUSTIN, TX 78758
(30.390456, -97.722056)",11231012,Routine Inspection
Jimmy John's Gourmet Sandwiches,78729,05/06/2015,97,"13429 N US 183 HWY Unit 120
AUSTIN, TX 78729
",11230955,Routine Inspection
Jimmy John's Gourmet Sandwiches,78757,04/21/2015,100,"2937 W ANDERSON LN
AUSTIN, TX 78757
(30.360089, -97.739099)",11231003,Routine Inspection
Jim's Coffee Shop,78758,07/23/2014,88,"9091 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.374329, -97.728044)",2800422,Routine Inspection
Jim's Coffee Shop,78758,01/06/2014,83,"9091 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.374329, -97.728044)",2800422,Routine Inspection
Jim's Coffee Shop,78750,02/12/2013,86,"12832 N US 183 HWY SVRD SB
AUSTIN, TX 78750
",2800319,1st Follow Up to Routine of 50 - 69
Jim's Coffee Shop,78758,12/26/2014,91,"9091 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.374329, -97.728044)",2800422,Routine Inspection
Jim's Coffee Shop,78750,08/30/2013,80,"12832 N US 183 HWY SVRD SB
AUSTIN, TX 78750
",2800319,Routine Inspection
Jim's Coffee Shop,78758,04/16/2015,92,"9091 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.374329, -97.728044)",2800422,Routine Inspection
Jim's Coffee Shop,78750,08/06/2014,92,"12832 N US 183 HWY SVRD SB
AUSTIN, TX 78750
",2800319,Routine Inspection
Jim's Coffee Shop,78750,01/17/2013,67,"12832 N US 183 HWY SVRD SB
AUSTIN, TX 78750
",2800319,Routine Inspection
Jim's Coffee Shop,78758,05/21/2013,81,"9091 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.374329, -97.728044)",2800422,Routine Inspection
Jim's Coffee Shop,78750,03/05/2014,94,"12832 N US 183 HWY SVRD SB
AUSTIN, TX 78750
",2800319,Routine Inspection
Jim's Coffee Shop,78750,02/17/2015,88,"12832 N US 183 HWY SVRD SB
AUSTIN, TX 78750
",2800319,Routine Inspection
Jim's Coffee Shop #29,78736,05/09/2013,91,"7101 W SH 71
AUSTIN, TX 78736
",2800710,Routine Inspection
Jim's Coffee Shop #29,78736,09/16/2014,91,"7101 W SH 71
AUSTIN, TX 78736
",2800710,Routine Inspection
Jim's Coffee Shop #29,78736,10/23/2012,94,"7101 W SH 71
AUSTIN, TX 78736
",2800710,Routine Inspection
Jim's Coffee Shop #29,78736,03/02/2015,80,"7101 W SH 71
AUSTIN, TX 78736
",2800710,Routine Inspection
Jim's Coffee Shop #29,78736,03/12/2014,90,"7101 W SH 71
AUSTIN, TX 78736
",2800710,Routine Inspection
JJA Corporation,78758,01/17/2014,100,"1925 RUTLAND DR Bldg J
AUSTIN, TX 78758
(30.37919, -97.712904)",10939299,Routine Inspection
JJA Corporation,78758,08/08/2014,100,"1925 RUTLAND DR Bldg J
AUSTIN, TX 78758
(30.37919, -97.712904)",10939299,Routine Inspection
JJA Corporation,78758,05/22/2015,97,"1925 RUTLAND DR Bldg J
AUSTIN, TX 78758
(30.37919, -97.712904)",10939299,Routine Inspection
JJA Corporation,78758,01/09/2015,96,"1925 RUTLAND DR Bldg J
AUSTIN, TX 78758
(30.37919, -97.712904)",10939299,Routine Inspection
JJ Food Mart,78758,02/27/2014,93,"1921 CEDAR BEND DR Bldg C
AUSTIN, TX 78758
(30.408537, -97.698215)",10549222,Routine Inspection
JJ Food Mart,78758,12/10/2012,93,"1921 CEDAR BEND DR Bldg C
AUSTIN, TX 78758
(30.408537, -97.698215)",10549222,Routine Inspection
JJ Food Mart,78758,09/04/2014,93,"1921 CEDAR BEND DR Bldg C
AUSTIN, TX 78758
(30.408537, -97.698215)",10549222,Routine Inspection
JJ Food Mart,78758,01/22/2015,96,"1921 CEDAR BEND DR Bldg C
AUSTIN, TX 78758
(30.408537, -97.698215)",10549222,Routine Inspection
JJ Food Mart,78758,08/30/2013,96,"1921 CEDAR BEND DR Bldg C
AUSTIN, TX 78758
(30.408537, -97.698215)",10549222,Routine Inspection
JJ Food Mart,78758,05/05/2015,100,"1921 CEDAR BEND DR Bldg C
AUSTIN, TX 78758
(30.408537, -97.698215)",10549222,Routine Inspection
JJ Pickle Elementary School,78752,12/04/2012,97,"1101 WHEATLEY AVE
AUSTIN, TX 78752
(30.333648, -97.693197)",2801689,Routine Inspection
JJ Pickle Elementary School,78752,10/29/2013,100,"1101 WHEATLEY AVE
AUSTIN, TX 78752
(30.333648, -97.693197)",2801689,Routine Inspection
JJ Pickle Elementary School,78752,02/14/2014,95,"1101 WHEATLEY AVE
AUSTIN, TX 78752
(30.333648, -97.693197)",2801689,Routine Inspection
JJ Pickle Elementary School,78752,05/22/2013,97,"1101 WHEATLEY AVE
AUSTIN, TX 78752
(30.333648, -97.693197)",2801689,Routine Inspection
JJ Pickle Elementary School,78752,04/06/2015,100,"1101 WHEATLEY AVE
AUSTIN, TX 78752
(30.333648, -97.693197)",2801689,Routine Inspection
JJ Pickle Elementary School,78752,10/10/2014,100,"1101 WHEATLEY AVE
AUSTIN, TX 78752
(30.333648, -97.693197)",2801689,Routine Inspection
"J.L. Smith Academy Austin, LLC",78748,04/10/2015,100,"11530 MANCHACA RD
AUSTIN, TX 78748
(30.152278, -97.833238)",11002762,Routine Inspection
"J.L. Smith Academy Austin, LLC",78748,06/16/2014,86,"11530 MANCHACA RD
AUSTIN, TX 78748
(30.152278, -97.833238)",11002762,Routine Inspection
"J.L. Smith Academy Austin, LLC",78748,11/12/2014,100,"11530 MANCHACA RD
AUSTIN, TX 78748
(30.152278, -97.833238)",11002762,Routine Inspection
J & M Inc,78704,05/14/2014,85,"4001 S LAMAR BLVD Unit E
AUSTIN, TX 78704
(30.235843, -97.792927)",11022537,Routine Inspection
J & M Inc,78704,04/14/2015,97,"4001 S LAMAR BLVD Unit E
AUSTIN, TX 78704
(30.235843, -97.792927)",11022537,Routine Inspection
J & M Inc,78704,09/30/2014,85,"4001 S LAMAR BLVD Unit E
AUSTIN, TX 78704
(30.235843, -97.792927)",11022537,Routine Inspection
Joe Cook's Catering,78722,05/08/2013,97,"1814 E MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78722
(30.279642, -97.722069)",2801610,Routine Inspection
Joe Cook's Catering,78722,09/17/2012,94,"1814 E MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78722
(30.279642, -97.722069)",2801610,Routine Inspection
Joe Cook's Catering,78722,09/10/2014,87,"1814 E MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78722
(30.279642, -97.722069)",2801610,Routine Inspection
Joe Cook's Catering,78722,02/25/2015,93,"1814 E MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78722
(30.279642, -97.722069)",2801610,Routine Inspection
Joe's Bakery,78702,01/02/2013,93,"2305 E 7TH ST
AUSTIN, TX 78702
(30.261358, -97.716649)",2800556,Routine Inspection
Joe's Bakery,78702,02/10/2015,88,"2305 E 7TH ST
AUSTIN, TX 78702
(30.261358, -97.716649)",2800556,Routine Inspection
Joe's Bakery,78702,08/15/2014,71,"2305 E 7TH ST
AUSTIN, TX 78702
(30.261358, -97.716649)",2800556,Routine Inspection
Joe's Bakery,78702,07/10/2015,89,"2305 E 7TH ST
AUSTIN, TX 78702
(30.261358, -97.716649)",2800556,Routine Inspection
Joe's Bakery,78702,07/02/2013,92,"2305 E 7TH ST
AUSTIN, TX 78702
(30.261358, -97.716649)",2800556,Routine Inspection
Joe's Bakery,78702,01/23/2014,90,"2305 E 7TH ST
AUSTIN, TX 78702
(30.261358, -97.716649)",2800556,Routine Inspection
Joe's Crab Shack,78704,06/17/2015,75,"600 E RIVERSIDE DR
AUSTIN, TX 78704
(30.252042, -97.741463)",11185686,Routine Inspection
John B. Connally High School-Culinary Kitchen,78753,03/06/2014,97,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",10486271,Routine Inspection
John B. Connally High School-Culinary Kitchen,78753,09/11/2014,94,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",10486271,Routine Inspection
John B. Connally High School-Culinary Kitchen,78753,11/21/2013,93,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",10486271,Routine Inspection
John B. Connally High School-Culinary Kitchen,78753,05/10/2013,93,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",10486271,Routine Inspection
John B. Connally High School-Culinary Kitchen,78753,02/27/2015,94,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",10486271,Routine Inspection
John B. Connally H.S. Football Stadium Concession,78753,09/11/2014,97,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",10484298,Routine Inspection
John B. Connally H.S. Football Stadium Concession,78753,03/05/2014,100,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",10484298,Routine Inspection
John B. Connally H.S. Football Stadium Concession,78753,02/27/2015,100,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",10484298,Routine Inspection
John B. Connally H.S. Football Stadium Concession,78753,09/20/2013,100,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",10484298,Routine Inspection
John Connally High School,78753,05/10/2013,97,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",2800880,Routine Inspection
John Connally High School,78753,10/25/2012,94,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",2800880,Routine Inspection
John Connally High School,78753,02/27/2015,92,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",2800880,Routine Inspection
John Connally High School,78753,09/11/2014,90,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",2800880,Routine Inspection
John Connally High School,78753,11/21/2013,93,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",2800880,Routine Inspection
John Connally High School,78753,03/06/2014,97,"13212 N LAMAR BLVD
AUSTIN, TX 78753
(30.417548, -97.675678)",2800880,Routine Inspection
Johnny G's Butcher Block,78748,05/05/2014,94,"11600 MANCHACA RD Unit H
AUSTIN, TX 78748
(30.151598, -97.833217)",2801862,Routine Inspection
Johnny G's Butcher Block,78748,09/03/2013,78,"11600 MANCHACA RD Unit H
AUSTIN, TX 78748
(30.151598, -97.833217)",2801862,Routine Inspection
Johnny G's Butcher Block,78748,08/07/2012,90,"11600 MANCHACA RD Unit H
AUSTIN, TX 78748
(30.151598, -97.833217)",2801862,Routine Inspection
Johnny G's Butcher Block,78748,03/01/2013,77,"11600 MANCHACA RD Unit H
AUSTIN, TX 78748
(30.151598, -97.833217)",2801862,Routine Inspection
Johnny G's Butcher Block,78748,04/02/2015,97,"11600 MANCHACA RD Unit H
AUSTIN, TX 78748
(30.151598, -97.833217)",2801862,Routine Inspection
Johnny G's Butcher Block,78748,10/21/2014,82,"11600 MANCHACA RD Unit H
AUSTIN, TX 78748
(30.151598, -97.833217)",2801862,Routine Inspection
John P Ojeda Junior High,78744,10/23/2013,85,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
(30.189804, -97.711414)",2802075,Routine Inspection
John P Ojeda Junior High,78744,10/01/2014,97,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
(30.189804, -97.711414)",2802075,Routine Inspection
John P Ojeda Junior High,78744,04/10/2014,96,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
(30.189804, -97.711414)",2802075,Routine Inspection
John P Ojeda Junior High,78744,04/17/2013,88,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
(30.189804, -97.711414)",2802075,Routine Inspection
John P Ojeda Junior High,78744,10/19/2012,91,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
(30.189804, -97.711414)",2802075,Routine Inspection
John P Ojeda Junior High,78744,02/27/2015,91,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
(30.189804, -97.711414)",2802075,Routine Inspection
John's Food Mart,78741,07/12/2013,97,"2238 E BEN WHITE BLVD WB
AUSTIN, TX 78741
(30.21628, -97.739627)",2803416,Routine Inspection
John's Food Mart,78741,01/08/2013,90,"2238 E BEN WHITE BLVD WB
AUSTIN, TX 78741
(30.21628, -97.739627)",2803416,Routine Inspection
John's Food Mart,78741,02/12/2015,93,"2238 E BEN WHITE BLVD WB
AUSTIN, TX 78741
(30.21628, -97.739627)",2803416,Routine Inspection
John's Food Mart,78741,01/09/2014,94,"2238 E BEN WHITE BLVD WB
AUSTIN, TX 78741
(30.21628, -97.739627)",2803416,Routine Inspection
John's Food Mart,78741,07/15/2014,97,"2238 E BEN WHITE BLVD WB
AUSTIN, TX 78741
(30.21628, -97.739627)",2803416,Routine Inspection
Jollyville Elementary,78729,12/11/2013,100,"6720 CORPUS CHRISTI DR
AUSTIN, TX 78729
(30.444346, -97.749809)",2800569,Routine Inspection
Jollyville Elementary,78729,11/05/2012,97,"6720 CORPUS CHRISTI DR
AUSTIN, TX 78729
(30.444346, -97.749809)",2800569,Routine Inspection
Jollyville Elementary,78729,05/14/2013,97,"6720 CORPUS CHRISTI DR
AUSTIN, TX 78729
(30.444346, -97.749809)",2800569,Routine Inspection
Jollyville Elementary,78729,03/25/2015,95,"6720 CORPUS CHRISTI DR
AUSTIN, TX 78729
(30.444346, -97.749809)",2800569,Routine Inspection
Jollyville Elementary,78729,10/15/2014,100,"6720 CORPUS CHRISTI DR
AUSTIN, TX 78729
(30.444346, -97.749809)",2800569,Routine Inspection
Jollyville Elementary,78729,04/23/2014,100,"6720 CORPUS CHRISTI DR
AUSTIN, TX 78729
(30.444346, -97.749809)",2800569,Routine Inspection
Jollyville Food Mart,78759,12/31/2014,92,"11794 JOLLYVILLE RD
AUSTIN, TX 78759
(30.421705, -97.754432)",10839707,Routine Inspection
Jollyville Food Mart,78759,07/25/2014,90,"11794 JOLLYVILLE RD
AUSTIN, TX 78759
(30.421705, -97.754432)",10839707,Routine Inspection
Jollyville Food Mart,78759,07/16/2013,92,"11794 JOLLYVILLE RD
AUSTIN, TX 78759
(30.421705, -97.754432)",10839707,Routine Inspection
Jollyville Food Mart,78759,01/22/2014,97,"11794 JOLLYVILLE RD
AUSTIN, TX 78759
(30.421705, -97.754432)",10839707,Routine Inspection
Jo's Coffee Shop,78701,04/28/2015,78,"242 W 2ND ST
AUSTIN, TX 78701
(30.264834, -97.746079)",2802652,Routine Inspection
Jo's Coffee Shop,78701,04/17/2013,75,"242 W 2ND ST
AUSTIN, TX 78701
(30.264834, -97.746079)",2802652,Routine Inspection
Jo's Coffee Shop,78701,11/16/2012,83,"242 W 2ND ST
AUSTIN, TX 78701
(30.264834, -97.746079)",2802652,Routine Inspection
Jo's Coffee Shop,78701,10/22/2014,75,"242 W 2ND ST
AUSTIN, TX 78701
(30.264834, -97.746079)",2802652,Routine Inspection
Jo's Coffee Shop,78701,11/05/2013,74,"242 W 2ND ST
AUSTIN, TX 78701
(30.264834, -97.746079)",2802652,Routine Inspection
Joseph Gilbert Elementary,78724,10/23/2014,100,"5412 GILBERT RD
AUSTIN, TX 78724
(30.272182, -97.582203)",10634307,Routine Inspection
Joseph Gilbert Elementary,78724,03/19/2013,100,"5412 GILBERT RD
AUSTIN, TX 78724
(30.272182, -97.582203)",10634307,Routine Inspection
Joseph Gilbert Elementary,78724,04/15/2014,97,"5412 GILBERT RD
AUSTIN, TX 78724
(30.272182, -97.582203)",10634307,Routine Inspection
Joseph Gilbert Elementary,78724,03/27/2015,93,"5412 GILBERT RD
AUSTIN, TX 78724
(30.272182, -97.582203)",10634307,Routine Inspection
Joseph Gilbert Elementary,78724,09/25/2013,97,"5412 GILBERT RD
AUSTIN, TX 78724
(30.272182, -97.582203)",10634307,Routine Inspection
Joseph Gilbert Elementary,78724,09/13/2012,100,"5412 GILBERT RD
AUSTIN, TX 78724
(30.272182, -97.582203)",10634307,Routine Inspection
Josephine House,78703,11/14/2013,93,"1601 WATERSTON AVE
AUSTIN, TX 78703
(30.280796, -97.759007)",10879746,Routine Inspection
Josephine House,78703,05/16/2014,88,"1601 WATERSTON AVE
AUSTIN, TX 78703
(30.280796, -97.759007)",10879746,Routine Inspection
Josephine House,78703,11/19/2014,90,"1601 WATERSTON AVE
AUSTIN, TX 78703
(30.280796, -97.759007)",10879746,Routine Inspection
Josephine House,78703,04/15/2015,96,"1601 WATERSTON AVE
AUSTIN, TX 78703
(30.280796, -97.759007)",10879746,Routine Inspection
Jo's Hot Coffee Good Food,78704,05/12/2014,92,"1300 S CONGRESS AVE
AUSTIN, TX 78704
(30.251, -97.749139)",2801254,Routine Inspection
Jo's Hot Coffee Good Food,78704,10/09/2012,93,"1300 S CONGRESS AVE
AUSTIN, TX 78704
(30.251, -97.749139)",2801254,Routine Inspection
Jo's Hot Coffee Good Food,78704,04/01/2013,96,"1300 S CONGRESS AVE
AUSTIN, TX 78704
(30.251, -97.749139)",2801254,Routine Inspection
Jo's Hot Coffee Good Food,78704,11/13/2014,94,"1300 S CONGRESS AVE
AUSTIN, TX 78704
(30.251, -97.749139)",2801254,Routine Inspection
Jo's Hot Coffee Good Food,78704,10/16/2013,90,"1300 S CONGRESS AVE
AUSTIN, TX 78704
(30.251, -97.749139)",2801254,Routine Inspection
Jo's Hot Coffee Good Food,78704,04/17/2015,97,"1300 S CONGRESS AVE
AUSTIN, TX 78704
(30.251, -97.749139)",2801254,Routine Inspection
Joslin Elementary,78745,11/12/2014,96,"4500 MANCHACA RD
AUSTIN, TX 78745
(30.228193, -97.789447)",2800329,Routine Inspection
Joslin Elementary,78745,04/10/2013,100,"4500 MANCHACA RD
AUSTIN, TX 78745
(30.228193, -97.789447)",2800329,Routine Inspection
Joslin Elementary,78745,05/05/2014,100,"4500 MANCHACA RD
AUSTIN, TX 78745
(30.228193, -97.789447)",2800329,Routine Inspection
Joslin Elementary,78745,03/12/2015,94,"4500 MANCHACA RD
AUSTIN, TX 78745
(30.228193, -97.789447)",2800329,Routine Inspection
Joslin Elementary,78745,10/11/2012,100,"4500 MANCHACA RD
AUSTIN, TX 78745
(30.228193, -97.789447)",2800329,Routine Inspection
Joslin Elementary,78745,10/11/2013,100,"4500 MANCHACA RD
AUSTIN, TX 78745
(30.228193, -97.789447)",2800329,Routine Inspection
Joy East,78741,03/12/2015,70,"2410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.236697, -97.725143)",10970056,1st Follow Up to Routine of 50 - 69
Joy East,78741,02/26/2015,50,"2410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.236697, -97.725143)",10970056,Routine Inspection
Joy East,78741,07/15/2014,86,"2410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.236697, -97.725143)",10970056,Routine Inspection
Joy of Learning Center,78727,02/11/2014,100,"12300 AMHERST DR
AUSTIN, TX 78727
(30.420212, -97.716512)",2801483,Routine Inspection
Joy of Learning Center,78727,01/11/2013,100,"12300 AMHERST DR
AUSTIN, TX 78727
(30.420212, -97.716512)",2801483,Routine Inspection
Joy of Learning Center,78727,08/06/2014,100,"12300 AMHERST DR
AUSTIN, TX 78727
(30.420212, -97.716512)",2801483,Routine Inspection
Joy of Learning Center,78727,02/02/2015,100,"12300 AMHERST DR
AUSTIN, TX 78727
(30.420212, -97.716512)",2801483,Routine Inspection
Joy of Learning Center,78727,07/16/2015,84,"12300 AMHERST DR
AUSTIN, TX 78727
(30.420212, -97.716512)",2801483,Routine Inspection
Joy of Learning Center,78727,08/28/2013,100,"12300 AMHERST DR
AUSTIN, TX 78727
(30.420212, -97.716512)",2801483,Routine Inspection
JR's Tacos,78758,01/05/2015,93,"1921 CEDAR BEND DR Bldg C
AUSTIN, TX 78758
(30.408537, -97.698215)",10964220,Routine Inspection
JR's Tacos,78758,04/29/2015,97,"1921 CEDAR BEND DR Bldg C
AUSTIN, TX 78758
(30.408537, -97.698215)",10964220,Routine Inspection
JR's Tacos,78758,08/01/2014,96,"1921 CEDAR BEND DR Bldg C
AUSTIN, TX 78758
(30.408537, -97.698215)",10964220,Routine Inspection
JR's Tacos,78758,02/05/2014,78,"1921 CEDAR BEND DR Bldg C
AUSTIN, TX 78758
(30.408537, -97.698215)",10964220,Routine Inspection
Juan in a Million,78702,01/10/2013,97,"2300 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.255232, -97.719218)",2800232,Routine Inspection
Juan in a Million,78702,01/31/2014,86,"2300 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.255232, -97.719218)",2800232,Routine Inspection
Juan in a Million,78702,07/17/2013,84,"2300 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.255232, -97.719218)",2800232,Routine Inspection
Juan in a Million,78702,04/29/2015,93,"2300 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.255232, -97.719218)",2800232,Routine Inspection
Juan in a Million,78702,11/14/2014,87,"2300 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.255232, -97.719218)",2800232,Routine Inspection
Juanita's Botanitas Special Events,78704,11/06/2013,97,"3900 S CONGRESS AVE
AUSTIN, TX 78704
(30.224127, -97.763215)",10515600,Routine Inspection
Juanita's Botanitas Special Events,78704,12/23/2014,100,"3900 S CONGRESS AVE
AUSTIN, TX 78704
(30.224127, -97.763215)",10515600,Routine Inspection
Juanita's Botanitas Special Events,78704,07/08/2015,100,"3900 S CONGRESS AVE
AUSTIN, TX 78704
(30.224127, -97.763215)",10515600,Routine Inspection
Juanita's Botanitas Special Events,78704,05/19/2014,93,"3900 S CONGRESS AVE
AUSTIN, TX 78704
(30.224127, -97.763215)",10515600,Routine Inspection
Juanita's Botanitas Special Events,78704,10/02/2012,96,"3900 S CONGRESS AVE
AUSTIN, TX 78704
(30.224127, -97.763215)",10515600,Routine Inspection
Juanita's Botanitas Special Events,78704,04/16/2013,100,"3900 S CONGRESS AVE
AUSTIN, TX 78704
(30.224127, -97.763215)",10515600,Routine Inspection
"Juice Bar,The",78748,05/05/2014,90,"1807 W SLAUGHTER LN Unit 475
AUSTIN, TX 78748
(30.173644, -97.823483)",10787537,Routine Inspection
"Juice Bar,The",78748,01/04/2013,96,"1807 W SLAUGHTER LN Unit 475
AUSTIN, TX 78748
(30.173644, -97.823483)",10787537,Routine Inspection
"Juice Bar,The",78748,11/05/2013,92,"1807 W SLAUGHTER LN Unit 475
AUSTIN, TX 78748
(30.173644, -97.823483)",10787537,Routine Inspection
"Juice Bar,The",78748,10/16/2014,90,"1807 W SLAUGHTER LN Unit 475
AUSTIN, TX 78748
(30.173644, -97.823483)",10787537,Routine Inspection
"Juice Bar,The",78748,04/21/2015,71,"1807 W SLAUGHTER LN Unit 475
AUSTIN, TX 78748
(30.173644, -97.823483)",10787537,Routine Inspection
Juiceland,78702,03/10/2015,100,"2601 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.253867, -97.715312)",11040160,Routine Inspection
Juiceland,78702,09/12/2014,97,"2601 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.253867, -97.715312)",11040160,Routine Inspection
Juice Land,78703,10/10/2013,94,"2307 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.277763, -97.772018)",10004235,Routine Inspection
Juice Land,78703,04/01/2014,95,"2307 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.277763, -97.772018)",10004235,Routine Inspection
Juice Land,78703,03/14/2013,97,"2307 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.277763, -97.772018)",10004235,Routine Inspection
Juice Land,78703,03/06/2015,97,"2307 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.277763, -97.772018)",10004235,Routine Inspection
Juice Land,78703,09/29/2014,89,"2307 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.277763, -97.772018)",10004235,Routine Inspection
JuiceLand ,78704,07/16/2015,93,"1625 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.262566, -97.762327)",2802220,Routine Inspection
JuiceLand ,78704,08/25/2014,92,"1625 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.262566, -97.762327)",2802220,Routine Inspection
JuiceLand ,78704,02/09/2015,89,"1625 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.262566, -97.762327)",2802220,Routine Inspection
JuiceLand ,78704,01/14/2013,86,"1625 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.262566, -97.762327)",2802220,Routine Inspection
JuiceLand ,78704,01/31/2014,97,"1625 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.262566, -97.762327)",2802220,Routine Inspection
JuiceLand ,78704,06/11/2013,97,"1625 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.262566, -97.762327)",2802220,Routine Inspection
Juice Land Burnet,78757,01/14/2014,96,"7329 BURNET RD Bldg A
AUSTIN, TX 78757
(30.349384, -97.735021)",10757816,Routine Inspection
Juice Land Burnet,78757,07/18/2014,100,"7329 BURNET RD Bldg A
AUSTIN, TX 78757
(30.349384, -97.735021)",10757816,Routine Inspection
Juice Land Burnet,78757,06/16/2015,100,"7329 BURNET RD Bldg A
AUSTIN, TX 78757
(30.349384, -97.735021)",10757816,Routine Inspection
Juice Land Burnet,78757,06/04/2013,100,"7329 BURNET RD Bldg A
AUSTIN, TX 78757
(30.349384, -97.735021)",10757816,Routine Inspection
Juice Land Burnet,78757,12/22/2014,100,"7329 BURNET RD Bldg A
AUSTIN, TX 78757
(30.349384, -97.735021)",10757816,Routine Inspection
Juiceland Guadalupe,78705,05/14/2015,89,"2828-1/2 GUADALUPE ST
AUSTIN, TX 78705
",11163851,Routine Inspection
Juiceland Guadalupe,78705,12/16/2014,85,"2828-1/2 GUADALUPE ST
AUSTIN, TX 78705
",11163851,Routine Inspection
